0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,0.6789939,1.591406,3.2644541,3.0041354,0.13825108,3.2157001,0.7301812,2.0850818,4.8235116,2.0623748,2.6601694,2.1669633,1.4897267,3.7765884,4.6742225,1.5856215,2.6484692,3.1138744,1.5538161,2.6927164,1.0010941,3.2999458,3.4097688,1.9413894,0.051364556,4.9454136,1.250296,3.5450492,0.9278921,2.5752048,4.652228,4.8101435,3.3921494,4.994913,2.006797,3.2845795,3.2204776,0.45852953,1.4162774,2.3553455,0.0618128,4.942886,1.7977995,0.43692845,2.8380246,3.9506416,2.0611854,1.7726418,1.5141968
0.0,1.4082402,3.535638,1.3541417,0.62954,0.2941667,2.320424,1.9320079,1.8611172,4.3876166,4.946538,1.4806869,0.46060655,0.05305379,4.8889427,3.7002237,0.5879719,0.029580932,0.74569756,3.182264,3.4046197,1.3509034,0.44933927,4.4290805,1.4883324,3.2028334,1.7028463,2.1809983,3.5488346,0.029320838,0.021082615,1.6508635,0.5849244,0.2607248,3.6973593,4.0258827,2.4587417,2.228705,4.720173,4.3190665,2.9152749,2.799458,0.36277524,4.5570335,2.7058904,3.1810882,4.0919976,0.84095573,3.456461,3.5221033
0.0,1.7589946,3.0984259,3.0053384,4.662558,1.8871036,1.6200495,0.0650389,3.957377,3.1217325,4.844695,3.7122352,3.5432096,2.6875293,0.4169134,0.062233843,0.46194008,4.739016,2.6450102,2.591825,0.77350897,0.9192643,1.8928093,3.5290027,2.8414452,0.987569,4.330057,4.9787292,2.137119,4.6402755,2.4271235,3.2339823,2.0895083,1.4713317,3.1297038,2.6641133,1.7131611,4.22428,1.1542538,1.8783067,2.5418718,4.392566,0.3332217,0.8280315,4.489742,0.66106635,4.1542892,2.6755254,2.724262,0.37427786
0.0,4.1455927,4.7157273,0.22435538,3.9328105,0.9093807,2.2966332,2.5680058,3.6650457,3.418778,0.21527918,4.473445,2.00029,0.7982619,4.4989467,1.7849817,3.6656163,1.8082404,1.9404696,2.0999627,0.15876898,3.0222435,4.235403,1.0159541,4.380567,3.1809528,0.32721034,0.19141644,2.8908165,0.5672831,1.785572,0.9469127,0.5842369,3.7114959,2.7233562,3.2713168,1.8326228,1.5271614,3.9103096,4.6954165,0.102972485,2.8075705,3.6085358,0.9038297,0.12805232,0.6061164,1.4835402,2.7660968,3.7118893,1.108338
0.0,2.105144,1.1425078,3.5436497,3.895286,3.312263,4.087207,0.618552,4.152061,3.6566024,3.4895532,1.0767094,4.4679685,4.0450296,1.6754825,3.0278287,1.0001578,3.3761663,1.0809473,4.195163,0.13376121,4.961123,0.27690628,1.1411159,3.3830175,3.5607169,2.0348215,4.833228,0.21459596,3.918016,4.3823276,4.008653,3.6050706,3.1296556,3.4093783,4.6983066,2.8942933,0.34750026,2.6643567,2.5335317,0.18037444,2.2394695,0.9370569,0.24688676,1.1571989,3.3611639,0.65554124,2.0264924,3.1119547,0.9131893
0.0,1.6953816,4.5661917,4.387543,1.0587728,3.5446987,2.3692284,3.0416014,2.5447414,3.2602775,4.733877,1.6568196,0.014376492,0.77697915,2.7785928,1.029388,0.31630272,0.2975,0.31100333,4.004002,1.962949,4.1517158,1.4290141,0.21374886,3.6901004,1.326935,1.2717584,1.7617078,3.8957818,2.178676,1.1720924,4.7363777,4.8551016,4.4324055,4.149866,4.2311597,2.064749,4.725044,3.4316645,0.43423536,4.548175,3.1476505,4.8136444,3.7800765,0.8194923,3.7440226,2.0578945,4.163005,3.1297889,4.153995
0.0,4.0922327,0.18533717,1.5906309,1.4759139,1.0329512,1.951502,2.4021933,4.0099206,1.0658073,1.9894019,4.7918415,3.5687196,3.1379118,2.721866,4.7407756,4.041135,0.56499493,4.1356454,3.1488664,2.0743482,1.6617293,1.6247019,2.8755744,3.58406,4.1195545,3.6579797,0.05680541,2.482749,4.627048,3.444397,4.571233,2.2054574,0.91069025,1.3945979,3.0478427,2.524286,4.8850517,4.6540236,4.5306196,3.619515,2.9357495,3.1562073,0.15731625,4.096032,3.115516,0.3331395,2.5437713,2.6501935,4.440973
0.0,0.20890151,0.38646415,0.82698685,1.004595,4.38604,3.91145,4.6470723,3.551801,1.179729,1.0863266,1.5986885,4.343296,0.16627914,0.031913117,4.2644453,3.8500047,4.1184783,3.2129188,0.9865768,4.165961,4.4009085,1.1405804,2.2055876,3.5846968,1.0174475,4.9086285,0.53416556,2.3154833,2.9457812,1.4817176,4.1010127,0.0652497,3.3104305,3.9844158,4.5339494,0.011565608,4.3216667,4.188333,2.798353,2.474869,1.1059493,1.364753,0.09200952,3.1059575,2.7594748,3.0820968,3.970291,4.723031,4.434381
1.0,4.368385,4.8145533,2.1559305,2.913323,3.1296058,1.1059487,1.8485075,2.1916342,4.2472305,1.3991727,1.2586697,2.01054,1.7064298,0.6955602,3.999358,4.185941,4.4633875,0.31826743,2.2406833,0.083199024,0.36980528,4.251018,2.172397,0.6717277,1.045308,1.0707561,0.27459642,1.1742345,4.2352996,2.1793642,3.9937763,2.599615,1.9627148,3.244059,3.350131,3.1979556,3.9538426,1.4805335,0.03827525,1.5088587,0.5719488,0.08455748,4.8087716,0.24262638,2.1983998,0.28182217,0.038944457,3.852843,0.9393111
1.0,1.5673649,2.4106362,4.8314705,3.2098758,4.581393,3.7976413,0.36666712,3.8316684,4.7727327,4.9242754,3.1400902,1.2277728,1.3582113,3.77875,4.810813,1.2196902,0.9157732,4.0112224,0.0059346957,4.8069367,1.1855333,2.6199067,2.946969,3.2544317,0.87034583,1.621897,2.749664,2.9567125,3.0794902,4.0774803,2.9408839,1.4399959,2.0964177,0.6104876,1.2084736,0.08562537,3.3109267,2.9448087,3.8862758,1.8463655,0.92959154,4.795614,0.8806607,0.9971184,4.9625654,3.792257,2.8933527,1.7623634,2.7074108
0.0,0.7159037,2.8750098,0.5140247,4.8613877,1.8784984,4.091067,2.397377,0.2751964,4.158052,4.998419,4.953445,3.846668,2.062082,0.42123464,4.3473964,3.761906,0.65688354,2.5940769,2.8989232,3.4209538,0.17053854,4.577543,2.7496102,0.22433025,2.7866652,3.173853,1.3929892,3.987892,1.9422551,3.3999434,2.891754,0.037877645,1.1720325,1.4236792,4.8945675,4.795149,0.24734855,1.3956659,2.1813507,1.5568798,4.540571,4.034398,0.92247164,3.231154,2.65683,0.10169315,2.0467627,4.893383,0.43181938
1.0,4.1798787,2.9946046,0.8649168,1.0066808,2.8766487,1.7624679,1.2321368,3.7221131,4.1402545,2.7660236,0.8755098,4.004048,1.6662902,0.21979678,2.7824242,4.245923,1.0926714,4.1279655,2.4232779,2.6664374,2.6958368,2.5606456,0.29650468,3.823947,0.51871425,2.1465235,1.0283746,2.297978,4.845905,2.409318,3.8412175,0.56076574,1.7973329,4.492387,2.6046696,0.2803953,1.149626,4.011899,0.45146585,0.5517995,2.8633854,2.9643204,3.7923617,2.176675,0.732641,2.3107202,0.3298937,4.317483,0.030374957
1.0,0.2264549,2.686039,0.6871469,1.4530877,0.054051522,4.0532513,2.2368937,2.2257955,0.6126811,4.1035333,2.3280263,4.6743793,2.5265625,0.18511163,1.2906057,0.6784891,2.478053,0.32403785,1.2283653,3.1070344,4.75393,0.3522007,1.3921206,1.6124699,0.16393533,1.4025898,2.270694,4.30268,1.1825403,1.0844477,3.9166555,3.161865,1.9962016,1.6501455,2.7853353,1.3119998,2.0401838,3.1524234,3.6413114,3.6696343,1.7728475,2.1919692,3.3433425,0.15558633,0.37482223,3.377993,4.3169193,1.7473482,2.8810773
1.0,0.8184123,1.8296064,4.370923,3.2873855,2.931175,3.3434944,2.3216515,3.1778698,3.8919349,4.8581886,2.2289207,4.914651,3.2110834,2.036495,2.9248676,2.5705953,4.8535876,4.741152,4.4793396,1.7235695,0.47645468,3.8087718,1.8599868,0.23742068,2.853195,3.6116831,4.553509,2.0016286,2.1379983,3.9232347,3.9138918,1.964325,1.5009187,1.0655428,4.389946,1.8095466,2.685943,4.3587847,4.1903977,0.9407546,1.0890307,4.465978,4.4475,4.2296352,3.8334858,4.307585,2.289955,2.4934266,4.385363
0.0,1.9772189,3.0650294,0.3517001,0.28081962,3.2551658,0.22538015,1.558737,2.769034,4.329179,0.23244773,2.719494,1.3941251,1.4082392,1.7562746,0.5116559,2.772772,4.108331,4.324795,0.5752628,0.8434564,3.4411736,3.7112906,0.66121596,0.41324311,3.0218112,2.019262,4.853877,1.6199938,4.0735674,0.6787993,4.825775,3.2643692,3.6126485,1.5859567,2.8437877,3.457651,3.724338,3.2286766,3.7688427,1.8656558,4.4105654,4.845969,4.4223332,3.524322,4.8964963,1.8092685,0.48433104,1.748772,0.74087745
0.0,0.43197033,1.5108141,4.9766083,1.0726477,4.952731,2.2017915,1.1412023,1.070268,0.77076703,2.1591253,3.870584,0.8618907,1.6116701,2.7555969,3.9991832,0.37676948,3.60901,2.434533,1.5536544,1.9713883,2.4039147,1.4654192,3.9044464,3.2097764,0.21164307,0.54256546,3.457952,3.7810988,4.504157,3.941618,1.6203403,0.12832987,3.4218607,3.325244,1.726305,2.7385714,0.07038889,0.16050258,1.1145413,1.5485231,1.4891031,1.4115945,0.7197381,0.046141833,3.6534731,4.278474,3.3422432,0.3153765,2.2600515
0.0,3.8796866,1.0861126,4.2054124,0.9710406,1.4393795,3.9928803,3.0726426,1.1648002,3.574622,4.677872,0.19958495,4.310312,4.3304925,4.421834,3.2526765,0.18786427,4.6534142,0.50388664,3.658713,1.8882855,4.384034,4.012254,2.6884139,3.1041138,1.0021367,3.7831535,3.302407,2.3134212,0.018476171,1.6222215,1.9088027,4.5861773,4.2377343,4.223842,4.5001364,4.254378,0.3831747,1.6225182,4.912175,2.8647943,3.5967057,2.395348,4.280618,1.1669369,4.9963202,2.8075771,2.4003286,0.63923067,3.0548732
0.0,1.8878455,2.8950589,0.31161082,4.7422814,1.8299866,4.722568,0.5445302,2.2123647,2.6492279,1.2886962,4.924676,3.3396933,1.3921887,3.2515657,1.4027643,2.4072833,2.615476,2.9079995,0.029418284,0.4808461,0.13071914,1.4744432,0.698436,1.6517385,2.495818,4.8886347,4.9743457,3.4244523,1.4105382,0.6085628,2.9753244,3.2406743,3.8436291,3.4618366,3.3083642,2.501736,3.7874196,3.947452,3.970348,3.1872456,3.3398888,1.7480404,3.922455,3.5268748,2.3611505,2.511685,3.973216,3.4663095,0.6333536
0.0,4.460008,1.4571428,3.9738576,4.586387,2.682967,4.377009,1.9098817,1.8419777,4.2164745,4.2466073,1.6866661,1.5854362,3.609816,4.050104,4.0014567,3.5255764,3.8983772,1.494793,4.816701,3.3334005,3.4692585,4.1728034,2.0485876,4.349134,4.205927,2.3345191,3.4982805,0.40150052,3.1673644,0.92846113,3.9535155,4.7671123,1.422125,0.5706609,3.8747747,2.1236427,3.5273046,1.3884991,4.916554,0.43500873,3.57104,1.3400702,1.6492716,1.8364307,4.198296,3.4572284,1.3776941,3.8888233,1.8009559
0.0,0.26964882,0.39921838,3.7281933,4.2116337,4.6910577,0.1848861,4.432361,3.3893828,0.07820694,0.30560255,1.9780114,0.60019135,2.2900062,0.07290805,2.6761053,0.22338592,3.4560258,0.62284017,3.1168535,0.6276475,0.010998978,1.6644566,2.6755776,4.775037,4.1913347,3.076515,3.5511518,3.5574498,0.3687672,4.802927,1.6739992,1.3152875,0.27305093,0.20109169,4.529249,0.8383992,2.7375917,0.849022,3.631455,1.2753959,0.6360908,0.04977309,1.7770957,2.6075675,2.7870734,1.5624108,4.3939033,0.10937977,1.2124071
0.0,1.7144753,2.5833132,2.8055506,2.3676517,2.4859424,2.7660854,0.85964453,0.98671126,4.929548,0.015201907,0.54970413,4.487212,2.1414452,0.81194997,1.9681468,1.3830174,2.2212849,3.3587594,0.4883524,1.457965,3.3397336,3.8384843,3.5565946,0.6701288,0.79381865,1.1077081,2.1395164,0.9832741,3.234956,3.7192986,0.22902314,2.0700207,0.20121303,0.6093937,4.8827033,3.8532574,0.61964583,2.0141711,2.8789248,1.1671926,2.394494,0.31632096,4.4487057,1.4311799,4.2151856,3.1231651,4.1942425,0.28269035,3.7106028
0.0,0.04911219,0.81507015,2.5693212,2.9250793,2.2237027,1.6260759,4.7703385,3.8017852,3.189462,0.4496843,3.9874465,1.4099263,1.8828508,3.6597886,0.963145,3.2880704,2.5441878,4.5197906,0.5846356,3.6819806,3.0974476,4.6165247,0.20669259,2.9935913,2.5441446,2.5378258,4.3407965,1.1940249,3.5855124,4.955849,2.812429,1.7317361,4.4987793,1.7841494,3.9605818,1.1571728,1.1256223,4.1514726,1.7185273,2.6067204,0.2446157,3.1737714,3.8457873,4.804138,3.6145809,1.4132086,4.648625,0.14973661,4.567703
0.0,4.786684,3.94635,0.5744084,1.7660499,1.0351757,0.048732508,3.2540793,3.3133934,4.610649,4.597305,2.1889167,2.62136,2.085349,4.929349,1.6931834,3.5922897,0.74642134,0.9150833,3.2059615,4.935346,4.4360166,1.078757,0.43290576,0.07656389,1.0968175,4.104239,3.7660122,2.5178578,2.3651762,4.401056,1.0405184,0.54132795,4.3079433,3.8660161,4.9106483,4.1620355,3.92852,1.1061232,3.9001114,4.376593,1.800954,1.9781251,0.00897203,4.1809545,4.278584,2.5138896,1.2812581,1.0718472,3.2866118
0.0,2.7229059,3.4148104,1.2590907,1.6742817,0.92964387,2.2208536,3.2838237,0.7952031,4.209007,3.5792704,2.9707067,1.5767728,3.4918175,2.7478993,0.9359279,3.6645923,0.007164205,4.563193,3.6333725,0.35950395,0.98669434,4.6366506,4.0575604,0.7205643,3.7983441,0.2868082,2.778272,2.2311318,3.8538032,4.027815,3.2366297,2.5739083,0.4126118,0.16208628,4.9757576,1.0238327,4.370674,0.79304516,2.3574886,2.541523,0.2324105,0.22909588,4.3075113,0.08516914,0.16456792,4.5398865,0.17486408,4.776965,1.3137361
0.0,0.3573175,1.8139361,0.19669077,4.3335614,2.8989763,2.4452994,1.6917206,0.9084024,2.5898426,3.7962582,2.2478704,1.8574628,4.5231857,3.7757304,2.4702995,0.03588442,0.7633263,2.1165571,1.5843873,2.089049,0.46400213,4.6010923,0.5176178,4.7239923,4.934429,1.6011006,2.1546946,0.85353726,0.43783993,4.564696,0.06284162,4.6437044,4.3253975,2.494924,2.065778,1.8273486,2.213103,1.7247021,2.8149693,4.5447345,0.99879915,1.7183452,0.27001002,2.6002567,4.1174235,0.28616482,3.7927854,3.4769974,3.2164636
0.0,2.5157146,3.8342,0.4067724,3.6355908,3.6169493,0.15100372,1.017845,1.7017848,0.9768371,2.0458496,1.572085,2.850728,1.6322651,2.2316642,2.3407025,3.7232296,2.0490453,2.2464368,4.184587,1.8477474,2.5411272,1.4829853,4.0623612,1.7209731,2.9803004,0.5484054,2.7047987,2.9404652,2.4543157,2.6713805,2.8271396,4.954679,1.9105945,4.441158,3.3937528,0.24996383,1.3421739,4.448176,0.08172576,0.08281752,4.449181,2.6490967,1.7143638,2.29999,4.0750957,3.4308145,2.6356895,1.8664867,4.425842
0.0,3.9885664,1.7320565,3.41442,0.66660756,1.2342945,4.0410542,0.4747581,2.306958,0.5009229,3.1947818,2.2950118,2.6910932,4.079463,2.6174097,0.31449044,0.55893743,0.69988996,3.707107,0.03892296,2.969391,2.4381113,1.7603698,2.750136,1.0866842,2.012051,1.7068559,2.8596961,2.137903,0.8304342,3.9733417,0.29089943,2.045082,4.7118897,1.9011152,1.5869077,2.7185361,1.7128254,0.49433276,3.1605663,1.1503356,0.33851188,0.43586096,3.482954,4.6402993,0.54938114,2.7962358,1.4793935,2.3909116,1.8823656
0.0,4.3903217,4.8985167,3.5321834,3.2765222,2.8101645,0.3009701,1.4463774,3.2162423,4.2413697,1.8244379,4.5702567,1.9958956,0.03356161,0.8056301,1.2671567,4.2437596,0.04201599,2.969057,2.9227152,0.22261328,4.033353,0.2981571,3.710591,0.8796012,3.080686,0.5297583,3.1245852,2.0102775,4.1965494,4.301637,2.0399468,4.1638775,4.3030767,0.07758809,1.6053401,4.795822,3.3195105,1.1609663,1.1066105,3.6211872,4.914886,2.582784,4.404911,1.6685543,3.9797595,3.2824159,3.8540063,1.1152847,3.3693235
0.0,4.8918943,2.9805772,3.6478095,0.8250914,2.6014338,1.7615062,3.2196543,0.51089,4.8048544,4.945862,3.5740433,2.6281176,0.8900762,0.14527169,4.504599,4.5727634,2.0992374,3.0947168,3.6585493,3.3467047,4.8067718,4.5579586,2.1255019,0.10571285,2.6748683,3.6907098,2.1310806,0.8590461,4.4271374,0.00041817853,3.6292164,2.861269,2.2890043,1.4995254,1.8414527,1.4561117,1.3362517,0.14008366,1.4208409,4.5383306,3.7986474,0.80580825,1.956295,4.803136,2.2667422,4.7725806,4.229926,0.8918813,4.7716722
0.0,1.1252749,0.099808626,0.6365855,0.32386827,2.170681,1.8284339,4.8148365,3.9443815,1.1013376,4.677437,3.6715634,2.480254,0.53551733,1.6884407,3.6692395,2.2031996,2.1534731,2.732671,2.358675,0.26431206,3.5466716,3.8511672,0.46452817,0.827515,3.2503295,4.463427,3.7017171,2.6246488,2.6293385,3.697322,0.6103247,4.315357,2.4128075,0.8436002,4.9128423,1.9735646,4.468996,4.2286205,2.6585145,2.8061645,0.65270436,1.1967057,1.3813212,3.330506,3.5820198,3.7589288,4.714665,3.4101126,3.39538
0.0,1.2954426,4.4783735,2.6819243,3.8707373,2.4639618,4.5758147,2.745662,3.545434,3.0672517,0.7563796,2.0747817,3.4935837,4.6408334,2.3923504,2.8441687,4.424711,0.31166467,4.4911423,4.177831,1.8086225,3.083663,1.48012,3.940281,0.64769363,4.702456,0.94925666,0.4900895,4.0755596,1.04007,3.583504,1.3071452,4.683918,1.0268842,1.8764251,0.13070662,2.194909,0.033469137,4.1431766,2.8251946,2.827067,4.688399,0.91005814,1.7656693,0.07176018,3.6844418,3.912947,3.844611,0.14012375,4.8671455
0.0,3.0654335,1.3353059,4.2112393,4.283556,2.6464474,3.209504,2.8003507,3.259106,2.1923134,2.6085985,1.5769662,2.1926684,2.4751422,3.9154603,2.5482438,4.4572043,0.7026288,0.8668602,2.942249,1.6935029,4.86076,2.041158,2.6405475,0.3021617,1.1872349,0.065139,2.9891653,1.586407,4.4063025,4.4439816,0.9411942,2.9557977,0.23731373,0.49523538,1.39667,0.23654751,3.6631973,0.5997575,1.2061844,3.8241699,3.3826113,2.3177638,3.262077,3.5256052,4.2466383,3.8702474,0.35684752,1.4656442,1.9867966
0.0,4.0798864,1.7114985,3.7456307,1.2990892,4.404914,0.119423576,2.3291743,3.4607666,2.3605835,0.5168251,3.0312228,4.628826,0.9000108,3.022709,4.6814685,1.6744716,0.08746294,4.959418,1.4147236,2.245983,1.2822472,0.9523869,1.956977,4.464364,0.41359746,4.779441,1.9463683,1.240739,0.8077482,1.6564014,2.4272065,2.7116737,2.9307015,4.895568,3.0026853,0.13847783,4.29466,3.0245864,0.27286032,3.2731419,1.047512,3.6008337,4.2293725,1.8124906,0.7648092,4.2632246,4.3341923,3.3615239,3.0646641
0.0,3.748537,3.50722,3.1753128,3.016378,1.8534955,4.0102377,1.3525722,0.9783252,1.060838,0.8116769,4.467939,0.14841008,4.4726634,4.767411,3.3958378,4.1768103,2.1546445,2.631712,0.27434292,3.9839447,1.5594488,2.0927818,2.8734624,3.1578302,2.2515497,2.7238574,1.3532759,0.16693538,0.02642646,4.1417193,4.644592,4.1876082,3.831122,1.1029752,4.364265,4.7218432,1.7970347,3.0741434,0.48451698,1.3762823,4.0945582,4.32099,4.115382,3.6754694,1.6246214,4.7842813,1.5366175,2.666515,1.8998762
0.0,0.13883296,0.34113178,3.2028632,3.7336848,0.11589004,4.5451584,2.0411632,2.839516,3.669901,4.104092,4.184846,1.8441887,0.47316337,0.48914993,2.2757518,4.739326,4.276126,1.2792706,1.5505735,4.795773,2.5847764,1.09739,2.6598246,2.021248,2.7830052,4.5911117,3.9610422,4.5770564,3.7098782,1.9652222,3.091363,4.485738,0.48052704,2.7687728,1.5199764,0.9816549,3.70848,2.1284807,2.725919,0.54221815,0.23248912,4.079783,1.3635724,1.4878252,1.483431,0.51697725,1.3333524,1.8672014,4.394059
0.0,2.091673,0.3437043,4.8180027,4.184171,3.191351,2.2031589,3.2049234,3.3556626,4.542477,3.5320337,0.7523887,1.3231533,0.5835533,0.23929006,3.232117,4.9116406,3.26792,3.8777034,4.9745665,0.60148704,1.846439,1.1248859,4.1665363,0.33598337,2.7400694,2.9452837,1.9687345,2.0421681,0.29227054,0.98687065,2.5918648,1.5487036,1.6537967,2.3036988,4.435949,1.4247106,4.274838,3.4192185,4.218781,1.6753792,0.091811076,2.7235115,4.664243,2.0964327,0.529644,3.5115554,3.440923,2.9903316,2.7304976
0.0,1.7034992,3.9976337,4.8095264,3.2433398,3.1492429,4.805914,0.15153997,3.6713078,0.3597563,2.255372,0.85981774,2.9311643,0.00025864432,2.9626694,3.9154766,3.1542437,2.0223508,2.0099182,4.5681834,1.3771603,0.40686145,1.1555768,0.13897449,4.913387,3.027528,4.9008474,4.637252,2.6946163,0.5822155,4.316736,4.501281,2.2783518,1.1261187,0.7434184,2.7106006,0.031465225,1.8979049,0.600837,4.212566,0.6039439,4.732528,3.9565713,4.6603756,3.1878428,2.2687836,3.5125031,4.2072053,2.840797,2.772932
0.0,4.7515697,1.3485252,1.3462199,0.37960625,2.1627755,1.5993257,4.3563457,4.8719563,3.404649,1.5409869,4.9439387,1.8396314,1.0257686,2.3647509,0.112918064,1.5516223,4.179337,2.086928,0.5879495,2.0462983,2.9999902,0.81384015,1.0098863,3.8668222,3.9669619,1.3395296,0.037284136,4.6645384,4.860976,2.6635458,2.0971527,3.1379073,2.4400914,4.5837913,4.656826,1.5317371,4.2143126,1.2218746,3.8950582,4.8134303,2.355846,2.9500337,3.2388663,3.824381,1.829196,2.9075003,3.278889,2.8116896,3.3409822
0.0,0.3813875,3.8027315,2.967294,0.57527614,3.256936,1.8013657,0.75435424,1.0670363,3.3827407,2.414264,0.06041567,1.5447025,3.8969285,3.2693994,4.5439467,0.07557847,0.9143591,3.7535393,4.329092,3.2102625,1.7732779,1.7703055,4.4700146,3.6654344,1.2162397,3.293679,0.22077766,3.2767172,0.8160398,0.5963725,1.9754901,3.1797128,2.6459837,1.4988095,0.4475039,1.8125163,0.07331582,0.13428712,4.7557287,4.8561697,1.2998645,3.3954098,1.8834615,2.5900373,2.5482864,4.8981833,4.3768864,4.0636754,3.2590497
0.0,1.5005959,0.7070881,2.0148265,2.9045753,0.43678996,0.75123674,1.4378189,3.3355815,2.15771,0.039962225,4.8880267,0.81330717,1.2841252,2.7382803,4.4267793,1.5689842,0.9746507,3.0623066,3.9230282,1.5316489,3.4796176,0.5720797,2.8534336,1.4609104,0.75810504,4.070131,0.76050687,1.316084,0.8874231,3.39269,4.776262,0.2659289,2.3795621,3.5357149,2.8494437,2.8473358,2.1867402,2.411527,3.0202157,2.516551,1.4513748,0.13151738,2.9497817,1.5243789,4.373865,2.4425197,1.730023,4.789257,1.7431604
0.0,4.642861,2.824688,1.1854821,0.96078366,3.7287378,2.494298,4.6815686,0.8873029,3.5921247,4.71161,2.8050148,3.7681923,0.6294258,3.2589855,2.1403718,4.5935435,4.533665,1.3861294,4.8789034,3.5926974,4.932784,1.8941433,0.8248388,1.5906084,0.20685117,4.519793,3.6000326,4.004733,2.1220326,3.9520333,1.6367451,0.47504056,2.121443,0.016890919,2.2949758,3.0866258,4.215156,1.5420265,2.4526365,4.9864607,2.6216333,1.150341,4.1806746,0.3103103,4.270936,1.0376657,0.6406615,4.885384,4.4102664
1.0,2.1172698,2.4649143,3.4216058,3.4341633,0.8029565,0.30696544,2.2630773,1.7358652,0.42569193,1.0705715,0.8669809,4.5033793,2.3220077,4.906195,2.8988297,4.861339,4.054588,2.9985836,0.49140063,4.847773,2.6207697,0.5551058,0.10763177,0.1596337,0.048300054,1.7439023,4.0199485,3.578662,1.9073313,2.0737762,2.704623,3.544084,0.3657638,2.3274987,3.5095706,0.24866459,1.0497034,4.008249,0.07717378,4.8017,1.0622717,0.44673067,4.635889,1.3438725,1.3870124,4.7319098,0.57761234,0.25022367,4.222966
0.0,2.5112739,3.8166687,3.309611,3.4145281,1.5702584,3.6516829,0.5421275,2.0538821,3.6778488,1.2008885,2.901454,2.3829236,2.7688067,1.5216771,2.7824972,4.790503,1.6268952,1.9158647,0.8761086,2.0096815,4.8407483,1.6141214,0.26824462,2.9711134,4.840455,1.3393923,3.5707822,0.60423285,3.6563067,0.32584748,2.243439,1.4049884,2.3380725,3.762662,0.33182362,3.1156166,0.49863324,2.3022227,3.866252,2.2387996,2.9287145,2.71077,0.5456523,4.9528213,1.3728567,1.0836526,2.0243208,1.9120313,2.947961
0.0,1.6981828,1.5206279,0.54111326,2.4860787,1.4216554,2.1794353,2.7700865,4.4345126,2.2432747,3.248521,0.487513,1.8056715,0.6591203,2.8291612,1.1779759,3.1009662,0.5276378,0.92627645,3.9048753,4.510161,0.065764956,1.2321227,3.066667,3.4238982,4.6973195,1.1282958,2.451555,4.032063,0.55586076,1.32433,3.277392,4.666817,2.506459,4.8922787,4.242192,2.0278761,4.608233,1.5123856,3.4670901,3.9671106,2.5166507,4.923353,0.7440359,1.3614104,2.510393,4.4167113,4.3416862,4.2805157,4.0319514
0.0,3.1682246,0.31133527,0.92826176,0.94977146,4.9730325,3.6896636,1.277905,4.898958,2.4207764,4.093673,4.507142,0.8116115,2.5230987,3.6485717,4.941899,1.7785658,3.6228008,4.949793,3.748586,3.3216276,3.9797957,2.0762198,3.9488294,2.7730641,2.4469378,2.4121368,3.411264,0.5845547,2.6143568,0.70979345,0.8655386,2.1957784,3.46784,4.5333242,0.4479717,1.3272599,3.7593288,4.3099813,4.7203536,3.5780454,0.56061345,1.2401446,2.160775,2.3225539,0.25804785,1.1836812,3.5674584,0.59136057,1.4158167
1.0,0.38444644,3.7213535,4.2444715,3.3695354,3.3773043,1.9329002,4.702138,3.9783769,3.9739692,0.50961316,1.8710215,0.8052427,0.57321554,4.3502426,4.123184,3.0508325,0.615812,3.2382116,0.7122732,4.677517,1.0695083,3.5343745,1.4264346,1.0242782,0.740406,3.3213532,3.4170427,0.36034933,0.921908,2.8686247,2.4979327,0.59682226,1.756292,3.0392647,3.9630883,1.7631471,2.6628356,0.29513252,0.10889415,1.030124,4.0952406,3.2180972,1.89136,3.7920225,1.2625194,2.9337554,4.221452,3.225084,0.93080366
0.0,2.3909664,4.646813,0.37482518,2.3668358,1.5120283,4.881756,2.8690054,4.766123,2.4534183,4.784661,3.8867822,2.2553766,0.51178837,0.283657,2.942579,2.6431634,3.4620945,1.9439259,2.5685499,2.167095,2.644615,4.376441,0.20367354,2.9522865,1.2977966,1.376365,4.5559616,4.430787,0.48610282,1.3686539,4.5740223,4.046387,1.643555,3.8002858,2.80377,3.6605587,1.6141561,4.489442,3.0685139,1.7636658,3.6290677,3.4891748,2.6405146,4.5481415,1.8129082,4.8126426,3.3693209,4.312546,3.9923306
0.0,3.9844303,3.2794254,1.636512,2.7493072,1.2344239,0.54438335,2.2976496,0.113627344,2.722564,2.588853,2.287187,3.8492143,1.1771432,4.0759664,4.5284595,2.885652,1.9514841,0.26908293,0.25241163,0.5480793,1.4843231,3.580685,4.853307,3.7888842,0.9872003,1.6814426,1.3085563,2.3605406,2.5284812,1.551444,3.8086114,2.462821,0.26152596,0.08015426,1.7768748,0.32887512,2.9934735,0.047948375,1.4850183,1.2398831,0.72953856,1.0285978,2.2920194,1.9848572,0.59220773,3.4201272,3.6520877,4.4158707,2.5612504
